algo,run,env_step,explained_variance,mean_episode_reward,steps_per_sec,entropy,ghi_chu
PPO,ppo_v4,149504,-0.08660170681498314,206.87830855517768,12.85996216471514,-0.954413004219532,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,150528,-0.2815019571638553,199.34850758020917,12.934409153904346,-0.9543716326355934,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,151552,0.6789215310302098,161.49158416700217,13.021132926075882,-0.9540884375572205,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,152576,0.46555516971654354,145.19222097462094,12.970574425786184,-0.953547827899456,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,153600,0.21947753582399054,116.92824904224494,13.142857662193041,-0.9532399639487267,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,154624,0.3705441865274145,127.8797441171973,12.546915841918793,-0.9529024228453636,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,155648,0.05615399663309728,141.06262218538774,12.146165632472883,-0.9529194250702858,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,156672,0.8795947673646021,146.10303446033396,11.888691218631353,-0.9540207967162132,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,157696,0.6515771268750723,168.80967813157253,12.210741212106424,-0.95660952180624,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,158720,0.8709091769650057,191.36414105705086,11.953944017046794,-0.9585588037967682,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,159744,0.8759139731322337,191.29086315950354,11.735815902922734,-0.959745979309082,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,160768,0.6881146643355543,200.59428680594925,12.026078953789133,-0.9600967600941658,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,161792,0.47442857875746025,216.01251361981204,11.814560037412086,-0.9610853746533394,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,162816,0.8329273698815897,238.88637719949142,11.908503049786695,-0.9620983496308326,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,163840,0.2591017138250198,233.56304395433472,12.025762027173082,-0.9628719925880432,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,164864,0.33338204705709573,233.47537195650202,12.050075501101507,-0.9632656618952751,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,165888,-0.8751928254300381,236.9770105853704,12.606033681676553,-0.9638634726405144,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,166912,0.45029807176276504,234.67899019502883,12.634208738191226,-0.9650777831673623,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,167936,0.6137267084818543,270.0898122660306,12.580990032622301,-0.9655686482787132,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,168960,0.7406560389238757,274.6060234075061,12.515271029990375,-0.965435053408146,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,169984,-0.3482635460492951,275.66602132532614,12.309487297036862,-0.9660543709993362,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,171008,0.2238234404917867,275.3519552470868,12.344436273071173,-0.967715272307396,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,172032,0.1544930156836336,293.79457127420994,12.443960705329296,-0.9689165651798248,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,173056,0.5060113294619898,313.73732964795414,12.471348082066719,-0.9696068376302719,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,174080,0.3891709213927963,313.320430343855,12.426725439227763,-0.9709686264395714,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,175104,0.42285291105189626,313.779099965294,12.437489003995951,-0.9718495339155198,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,176128,0.6154201331436935,336.1285749556584,12.441121209796236,-0.9730278983712196,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,177152,0.5808330222156035,352.7170547226557,12.786278914908872,-0.9743179172277451,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,178176,0.6409467235566038,350.5907104123531,12.619627252685993,-0.9752462074160576,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,179200,0.42889386991781697,372.7518332225519,12.516140322580373,-0.9763174504041672,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,180224,0.06697323020137891,362.97185987091774,12.783440601999333,-0.9764877423644066,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,181248,0.4898025181430651,358.0387449950908,12.746031806609833,-0.9764124423265457,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,182272,0.6563741136529322,357.19491231973353,12.785482373414284,-0.976395970582962,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,183296,0.6542833697770869,357.7781587478715,12.783408603429864,-0.9775101646780968,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,184320,0.6229255286237366,355.6702455600928,12.749794180538782,-0.9792958050966263,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,185344,0.652826004921379,344.8227178341295,12.762151393720298,-0.9794310182332993,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,186368,0.6467196174904957,345.838920425656,12.625275829470256,-0.9793639346957207,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,187392,0.40627556956407695,327.357293366792,12.751801668124124,-0.9795119732618331,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,188416,0.0455347976424999,281.2581341212404,10.68803601328682,-0.9795959413051605,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,189440,0.3625714774361426,242.23099607889776,13.02905204958454,-0.9792421102523804,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,190464,0.42120505415130294,167.99545222606216,12.907496046790033,-0.9783595576882362,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,191488,0.6205629725208508,124.89540603385667,12.95998128872235,-0.9782241120934486,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,192512,0.37262548176544796,72.03871150453266,12.746088394520099,-0.9780782282352447,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,193536,0.25316216779511447,90.72626042896641,11.530357680351745,-0.9778829053044319,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,194560,0.7216965476918438,84.7079852690135,11.50564624132093,-0.9782255798578262,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,195584,0.7844723636900364,104.9324710663565,11.828377467984964,-0.9786387339234353,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,196608,0.6154320507564919,120.46078490609307,11.694308353938935,-0.9785830765962601,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,197632,0.6583021365331007,120.56107610489248,11.915437292582077,-0.9783805191516877,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,198656,0.6235133360114815,160.58031545655933,11.599561914024392,-0.9793873995542526,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v5,199680,0.004448891800068466,228.73221996255157,15.003717565256983,-0.9802109003067017,them junction_off_lane_factor
PPO,ppo_v5,200704,0.20131862452491311,312.4032583738756,15.985676843587063,-0.9802109003067017,them junction_off_lane_factor
PPO,ppo_v5,201728,0.7623805875410783,339.4423657559372,16.032609029664023,-0.9802109003067017,them junction_off_lane_factor
PPO,ppo_v5,202752,0.4793338920482417,340.3665723605463,16.113167867709578,-0.9802109003067017,them junction_off_lane_factor
PPO,ppo_v5,203776,0.5291967881641975,350.61858809845324,16.280472765330693,-0.9802109003067017,them junction_off_lane_factor
PPO,ppo_v5,204800,0.486933824795013,356.3747484643416,12.362610581263432,-0.9807082384824752,them junction_off_lane_factor
PPO,ppo_v5,205824,0.5728871298486276,361.3918163420076,11.796156491272203,-0.9820477038621902,them junction_off_lane_factor
PPO,ppo_v5,206848,0.582561826624858,364.65659045892505,11.702494813514257,-0.9839456841349602,them junction_off_lane_factor
PPO,ppo_v5,207872,0.6537313787115315,368.37356840504907,12.03355669269563,-0.9848535567522049,them junction_off_lane_factor
PPO,ppo_v5,208896,0.7082580058373373,370.92478230646094,12.443315186080607,-0.9855155915021896,them junction_off_lane_factor
PPO,ppo_v5,209920,0.7207015602284126,386.35326285447394,12.468930088412066,-0.9865625634789467,them junction_off_lane_factor
PPO,ppo_v5,210944,0.1986354501722879,314.69335048284614,12.751428339335115,-0.9866901304986742,them junction_off_lane_factor
PPO,ppo_v5,211968,-0.9208560747331929,313.03316366038746,12.399281224216715,-0.9866697445511818,them junction_off_lane_factor
PPO,ppo_v5,212992,0.5091302238642146,313.0231322816566,12.457807907023055,-0.9877616852521897,them junction_off_lane_factor
PPO,ppo_v5,214016,0.6793184620580959,310.6451602048544,12.231493696693082,-0.9885526940226554,them junction_off_lane_factor
PPO,ppo_v5,215040,0.4720270647954512,309.8766716156114,11.948248484154927,-0.989786259829998,them junction_off_lane_factor
PPO,ppo_v5,216064,0.5585804109326475,307.43637920552635,12.496366776621759,-0.9917026802897453,them junction_off_lane_factor
PPO,ppo_v5,217088,-0.0030821408826291474,307.4038162123604,12.613286925873204,-0.9932840198278428,them junction_off_lane_factor
PPO,ppo_v5,218112,0.5517348647255629,305.45809321949133,12.735864697887644,-0.9944527953863144,them junction_off_lane_factor
PPO,ppo_v5,219136,0.49316959275783434,315.1964887214757,12.784441161270443,-0.9954050660133362,them junction_off_lane_factor
PPO,ppo_v5,220160,0.4000256702750634,348.0286200760672,12.792485912364942,-0.9955105975270271,them junction_off_lane_factor
PPO,ppo_v5,221184,-0.08407541211940939,348.03484050254576,12.631691781950211,-0.9957149446010589,them junction_off_lane_factor
PPO,ppo_v5,222208,0.6408443808947476,337.720837631558,11.777521393002202,-0.9965358570218086,them junction_off_lane_factor
PPO,ppo_v5,223232,0.11095294534991618,256.3516034839787,12.887169321006185,-0.9968562319874763,them junction_off_lane_factor
PPO,ppo_v5,224256,0.5372300618491718,152.5750949433395,12.883164181048931,-0.997308999300003,them junction_off_lane_factor
PPO,ppo_v5,225280,0.541497659958281,137.4757904573078,13.0292826788016,-0.9979947060346603,them junction_off_lane_factor
PPO,ppo_v5,226304,0.7544637465328927,94.05743374836624,13.128083901706516,-0.9981105148792266,them junction_off_lane_factor
PPO,ppo_v5,227328,0.49879274819487873,108.63416397677388,12.438262621715952,-0.9982813015580178,them junction_off_lane_factor
PPO,ppo_v5,228352,0.22565949907326222,115.6887992318643,11.91782327733046,-0.9983891814947128,them junction_off_lane_factor
PPO,ppo_v5,229376,0.678659118971269,143.12062243972946,11.658332228429895,-0.9986131578683853,them junction_off_lane_factor
PPO,ppo_v5,230400,0.8232653151881264,152.0263306380353,11.938356794004504,-1.0001182094216348,them junction_off_lane_factor
PPO,ppo_v5,231424,0.7909384379391586,178.50008933097862,12.1280251538343,-1.0014874160289764,them junction_off_lane_factor
PPO,ppo_v5,232448,0.6415300646297816,212.88492255302413,12.011535065594458,-1.0029972404241563,them junction_off_lane_factor
PPO,ppo_v5,233472,0.7053926279197412,218.8865131613955,11.74484821641076,-1.00473602861166,them junction_off_lane_factor
PPO,ppo_v5,234496,0.6071339471484498,246.27314075179783,11.655193294765901,-1.0054022401571274,them junction_off_lane_factor
PPO,ppo_v5,235520,0.4517485403730781,270.0901823726209,12.006306548527066,-1.0058050572872161,them junction_off_lane_factor
PPO,ppo_v5,236544,0.8256778655236927,287.9888646048992,11.936956591795346,-1.0065169721841811,them junction_off_lane_factor
PPO,ppo_v5,237568,0.8982481442265923,299.8062816943736,11.671247059580827,-1.0074367091059684,them junction_off_lane_factor
PPO,ppo_v5,238592,0.5869634200425136,297.99846703477186,11.497805515342005,-1.008491003513336,them junction_off_lane_factor
PPO,ppo_v5,239616,0.31595619309268064,299.160894246141,12.366868946704484,-1.00885920971632,them junction_off_lane_factor
PPO,ppo_v5,240640,0.5006289436457545,297.66855239393806,12.365815437662002,-1.0091712549328804,them junction_off_lane_factor
PPO,ppo_v5,241664,0.24833866119406955,298.95586762678386,12.498106889041274,-1.0102708891034127,them junction_off_lane_factor
PPO,ppo_v5,242688,0.712911798643961,320.1837628507779,12.358681098788749,-1.0118435367941856,them junction_off_lane_factor
PPO,ppo_v5,243712,0.8509762471289729,317.7222048101445,12.35163945651671,-1.0120476260781288,them junction_off_lane_factor
PPO,ppo_v5,244736,-0.0501779229151329,325.00455703737646,12.536980494732575,-1.0129923403263092,them junction_off_lane_factor
PPO,ppo_v5,245760,0.1398619385745904,330.0127458894179,12.446708002513182,-1.01535424888134,them junction_off_lane_factor
PPO,ppo_v5,246784,0.4706710088270394,332.34739411155255,12.431803969075398,-1.017976339161396,them junction_off_lane_factor
PPO,ppo_v5,247808,0.5522626632065615,348.5629429315396,12.485210134198107,-1.0203040421009064,them junction_off_lane_factor
PPO,ppo_v5,248832,0.6637550643977622,358.63763494897086,12.468160939863688,-1.0210055887699128,them junction_off_lane_factor
PPO,ppo_v5,249856,0.27889991714832363,376.64067134669847,12.400754400080297,-1.0220023900270463,them junction_off_lane_factor
PPO,ppo_v5,250880,0.412238438445683,320.5443047017358,12.333754890597197,-1.0229332581162454,them junction_off_lane_factor
PPO,ppo_v5,251904,-0.05786338953485548,322.51183882271624,12.713097131504144,-1.0233957692980766,them junction_off_lane_factor
PPO,ppo_v5,252928,-0.587157539101131,329.52483369285903,12.597130026366479,-1.0241311982274055,them junction_off_lane_factor
PPO,ppo_v5,253952,0.6304481266372068,325.1256384544387,12.796041073167537,-1.0242899507284164,them junction_off_lane_factor
PPO,ppo_v5,254976,0.39146332452722343,324.4358145903664,12.77766758719926,-1.0247905418276786,them junction_off_lane_factor
PPO,ppo_v5,256000,0.7646305556651997,322.89973150371355,12.801639766923136,-1.0254202678799629,them junction_off_lane_factor
PPO,ppo_v5,257024,0.5703616346420537,322.2461903855223,12.844414712961735,-1.026205024123192,them junction_off_lane_factor
PPO,ppo_v5,258048,0.33908657294188715,322.06107738106886,12.712849902287463,-1.0278474539518356,them junction_off_lane_factor
PPO,ppo_v5,259072,0.26365525625502517,321.63492645253024,12.87373909457857,-1.028870478272438,them junction_off_lane_factor
PPO,ppo_v5,260096,0.1483677023946558,340.39265862948497,12.8444963777422,-1.0302995562553405,them junction_off_lane_factor
SAC,sac_a,1000,nan,-23.236726395991102,27.455361041155417,nan,bc_coef 2.5
SAC,sac_a,2000,-0.019739151000976562,-11.39726219773279,28.518275245078247,-2.8151779174804688,bc_coef 2.5
SAC,sac_a,3000,0.8727905750274658,-9.382484944323522,10.47075823056033,-2.249666213989258,bc_coef 2.5
SAC,sac_a,4000,0.8421659469604492,1.9945789325055563,10.47088001565016,-2.084695339202881,bc_coef 2.5
SAC,sac_a,5000,0.9811010360717773,-3.6079450080366406,10.378116694760317,-2.1786179542541504,bc_coef 2.5
SAC,sac_a,6000,0.9661087393760681,-12.495518744847912,10.166053822149252,-2.1687822341918945,bc_coef 2.5
SAC,sac_a,7000,0.9471216797828674,-15.293793872776371,10.530190480226315,-3.1722252368927,bc_coef 2.5
SAC,sac_a,8000,0.36056047677993774,-25.10734705806096,10.678327213364947,-2.229553699493408,bc_coef 2.5
SAC,sac_a,9000,0.9822296500205994,-29.766648294005915,10.701876284902317,-2.460625648498535,bc_coef 2.5
SAC,sac_a,10000,0.9755239486694336,-26.65967406171685,10.655639937218085,-2.4489760398864746,bc_coef 2.5
SAC,sac_a,11000,0.9845630526542664,-26.655250676675372,6.16833304984196,-2.065922975540161,bc_coef 2.5
SAC,sac_a,12000,0.9513571262359619,-5.020586267215862,6.579711822827283,-2.2726078033447266,bc_coef 2.5
SAC,sac_a,13000,0.9985631704330444,15.098509654665548,6.596821965214714,-1.9401497840881348,bc_coef 2.5
SAC,sac_a,14000,0.9810433387756348,31.128312182149404,6.586235072641732,-1.9239318370819092,bc_coef 2.5
SAC,sac_a,15000,0.9122117161750793,39.96586163094484,6.590224565486364,-1.0883305072784424,bc_coef 2.5
SAC,sac_a,16000,0.9772292375564575,51.55618693702864,6.598218078521379,-1.6233572959899902,bc_coef 2.5
SAC,sac_a,17000,0.9703911542892456,45.443239588049636,6.4235743099235725,-1.8978718519210815,bc_coef 2.5
SAC,sac_a,18000,0.9911448359489441,46.84532290407953,6.18497507025952,-1.6285514831542969,bc_coef 2.5
SAC,sac_a,19000,0.9653365612030029,22.07407820463864,6.134699062334162,-1.3478600978851318,bc_coef 2.5
SAC,sac_a,20000,0.9586336016654968,15.280959277477956,6.194947914093549,-1.5458810329437256,bc_coef 2.5
SAC,sac_a,21000,0.8852950930595398,-1.3732621737448725,6.1421440558023574,-1.578993797302246,bc_coef 2.5
SAC,sac_a,22000,0.9919862747192383,-2.8074613099451087,6.1288866473395505,-1.7700554132461548,bc_coef 2.5
SAC,sac_a,23000,0.9656074047088623,-12.251653042323284,6.119630603032023,-2.292827606201172,bc_coef 2.5
SAC,sac_a,24000,0.9755452871322632,-45.790533613141754,6.351141862307015,-2.3908751010894775,bc_coef 2.5
SAC,sac_a,25000,0.4528012275695801,-56.838112687199825,6.372511213735712,-1.9923559427261353,bc_coef 2.5
SAC,sac_a,26000,0.990529477596283,-70.31062187970005,6.3602995548260095,-2.2657344341278076,bc_coef 2.5
SAC,sac_a,27000,0.9911021590232849,-62.262077320593775,6.420594672667319,-2.891296625137329,bc_coef 2.5
SAC,sac_a,28000,0.988998532295227,-47.15025739934681,6.429285199841125,-1.5688153505325317,bc_coef 2.5
SAC,sac_a,29000,0.9914047718048096,-70.67838168402605,6.5506834719512,-1.4642528295516968,bc_coef 2.5
SAC,sac_a,31000,nan,-35.76455945659829,27.547093972523207,nan,bc_coef 2.5
SAC,sac_a,32000,0.9921355843544006,-8.323340899808542,28.243900416235356,-2.1246631145477295,bc_coef 2.5
SAC,sac_a,33000,0.9958335161209106,-7.552980844112395,6.4441846915736996,-2.3900132179260254,bc_coef 2.5
SAC,sac_a,34000,0.9749689102172852,8.494967887896566,6.4091201654776615,-1.4409599304199219,bc_coef 2.5
SAC,sac_a,35000,0.9897254705429077,5.286576436738995,6.412245406425065,-1.9751988649368286,bc_coef 2.5
SAC,sac_a,36000,0.953464925289154,5.037521719264156,6.38977726313144,-2.4830286502838135,bc_coef 2.5
SAC,sac_a,37000,0.9925017952919006,-15.43861981249589,6.42220448586429,-2.282073497772217,bc_coef 2.5
SAC,sac_a,38000,0.9904797673225403,-42.55944032995941,6.4555850439282185,-1.777925729751587,bc_coef 2.5
SAC,sac_a,39000,0.9775664210319519,-41.47145245940839,6.408170828486213,-1.9912335872650146,bc_coef 2.5
SAC,sac_a,40000,0.9938755631446838,-34.64855585141037,6.438461565254045,-2.132101058959961,bc_coef 2.5
SAC,sac_a,41000,0.9824559688568115,-24.226733319302706,6.309330503668817,-2.469393491744995,bc_coef 2.5
SAC,sac_a,42000,0.9546103477478027,-2.5638361352633674,6.430694230688464,-2.6175966262817383,bc_coef 2.5
SAC,sac_a,43000,0.9803446531295776,5.05943862624742,6.534401326512584,-2.884030342102051,bc_coef 2.5
SAC,sac_a,44000,0.9754577279090881,1.352380357379431,6.529260040784525,-2.6120448112487793,bc_coef 2.5
SAC,sac_a,45000,0.9764436483383179,11.268076047746666,6.418275750311068,-2.19952130317688,bc_coef 2.5
SAC,sac_a,46000,0.9725605249404907,24.367350118143385,6.570341774948998,-1.9588431119918823,bc_coef 2.5
SAC,sac_a,47000,0.975891649723053,13.323228248987842,6.232034470548405,-2.0187337398529053,bc_coef 2.5
SAC,sac_a,48000,0.9055282473564148,23.405897826352394,6.149849116089172,-2.3596277236938477,bc_coef 2.5
SAC,sac_a,49000,0.9838388562202454,27.854607019410462,6.134331855684674,-1.9333369731903076,bc_coef 2.5
SAC,sac_a,50000,0.9608588814735413,30.03364717124714,6.16857269003064,-1.986038327217102,bc_coef 2.5
SAC,sac_a,51000,0.9944034218788147,25.63475677101055,6.127657597029129,-2.6416099071502686,bc_coef 2.5
SAC,sac_a,52000,0.9758366942405701,13.171663976107093,6.111789080980028,-2.91458797454834,bc_coef 2.5
SAC,sac_a,53000,0.9940432906150818,-18.22003311998259,5.922330132729934,-2.609677791595459,bc_coef 2.5
SAC,sac_a,54000,0.9723974466323853,-24.088519625290893,6.3775514393287995,-2.794740915298462,bc_coef 2.5
SAC,sac_a,55000,0.9762044548988342,-26.27903359262661,6.310860662764742,-2.261380672454834,bc_coef 2.5
SAC,sac_a,56000,0.979243278503418,-26.466187841977376,6.1819118542954055,-2.170693874359131,bc_coef 2.5
SAC,sac_a,57000,0.9829269647598267,-16.98916154927141,6.382347573439945,-1.989478588104248,bc_coef 2.5
SAC,sac_a,58000,0.9845295548439026,-18.67662834889746,6.499349654244706,-2.8980236053466797,bc_coef 2.5
SAC,sac_a,59000,0.988897442817688,-23.37404711083856,6.455402455335832,-2.124213218688965,bc_coef 2.5
SAC,sac_a,60000,0.9866875410079956,-35.200822491366885,6.500713526365176,-1.778120756149292,bc_coef 2.5
SAC,sac_b,11000,nan,-44.46723412852691,28.451443658574185,nan,bc_coef 1.0
SAC,sac_b,12000,0.9942258596420288,-39.58693525493458,29.698634100629807,-2.453242301940918,bc_coef 1.0
SAC,sac_b,13000,0.19601619243621826,-24.5761381238421,6.4544843831303975,-2.9393763542175293,bc_coef 1.0
SAC,sac_b,14000,0.9867125153541565,-13.36927716891987,6.437258096676075,-2.4266772270202637,bc_coef 1.0
SAC,sac_b,15000,0.9835699200630188,-12.89819257838872,6.460562658603577,-1.9259511232376099,bc_coef 1.0
SAC,sac_b,16000,0.9846543669700623,-5.911203621076944,6.373350620546056,-2.525242805480957,bc_coef 1.0
SAC,sac_b,17000,0.9767277240753174,-12.569005292353733,6.557829195281077,-2.665909767150879,bc_coef 1.0
SAC,sac_b,18000,0.9953870177268982,-15.174408852996677,6.555506279768285,-2.673272132873535,bc_coef 1.0
SAC,sac_b,19000,0.9933678507804871,-25.38584407669311,6.520225573380096,-2.382882595062256,bc_coef 1.0
SAC,sac_b,20000,0.993948757648468,-15.973086081108189,6.5395349215610565,-1.8212167024612427,bc_coef 1.0
SAC,sac_b,21000,0.9934259057044983,-17.87421225644016,6.128548182438256,-1.963151216506958,bc_coef 1.0
SAC,sac_b,22000,0.9771208763122559,-4.7482017770078055,6.607044777498468,-2.4745469093322754,bc_coef 1.0
SAC,sac_b,23000,0.9386315941810608,20.7569549701849,6.664570026894977,-1.926156759262085,bc_coef 1.0
SAC,sac_b,24000,0.4737880825996399,19.102239462988074,6.594040384208551,-1.8096433877944946,bc_coef 1.0
SAC,sac_b,25000,0.9800989627838135,36.16822741513278,6.628206868669128,-2.1743240356445312,bc_coef 1.0
SAC,sac_b,26000,0.9911978244781494,50.58080921084677,6.658792270899536,-2.1527504920959473,bc_coef 1.0
SAC,sac_b,27000,0.991390585899353,53.92206998489652,6.641828429917342,-1.322582721710205,bc_coef 1.0
SAC,sac_b,28000,0.9929472208023071,54.00703672876947,6.247361764566072,-2.7709546089172363,bc_coef 1.0
SAC,sac_b,29000,0.9876734018325806,52.379275086126725,6.1819356442851685,-2.4463162422180176,bc_coef 1.0
SAC,sac_b,30000,0.9887112379074097,52.74002556687351,6.274235094387963,-1.703951358795166,bc_coef 1.0
SAC,sac_b,31000,0.9963975548744202,47.64562125589476,6.209273581739491,-1.9830169677734375,bc_coef 1.0
SAC,sac_b,32000,0.9691460132598877,31.355421863782635,6.175890616454423,-2.3079357147216797,bc_coef 1.0
SAC,sac_b,33000,0.9889989495277405,13.675234783834464,6.158327951378095,-1.7492692470550537,bc_coef 1.0
SAC,sac_b,34000,0.9847087860107422,5.659121941070893,6.230381115939768,-2.655972957611084,bc_coef 1.0
SAC,sac_b,35000,0.9464201927185059,-15.707138156087101,6.405428810078187,-2.181952476501465,bc_coef 1.0
SAC,sac_b,36000,0.9813241958618164,-32.23752399085471,6.441791485952686,-1.8106536865234375,bc_coef 1.0
SAC,sac_b,37000,0.9750968217849731,-39.23050399497386,6.461777445834313,-1.8769795894622803,bc_coef 1.0
SAC,sac_b,38000,0.9625327587127686,-32.20873813123849,6.40991619982813,-1.749282956123352,bc_coef 1.0
SAC,sac_b,39000,0.9442405700683594,-31.052240582178865,6.426037965393823,-2.771308660507202,bc_coef 1.0
SAC,sac_b,40000,0.9951656460762024,-10.90530817356785,6.422418371726802,-2.388279676437378,bc_coef 1.0
SAC,sac_b,41000,0.9930609464645386,-43.3303003700488,6.292018031364643,-2.4136252403259277,bc_coef 1.0
SAC,sac_b,42000,0.9498637318611145,-44.686980363524086,6.518683942641697,-2.391479969024658,bc_coef 1.0
SAC,sac_b,43000,0.9680489301681519,-54.47303455931575,6.446951367444223,-2.3262922763824463,bc_coef 1.0
SAC,sac_b,44000,0.952069103717804,-51.783568126236176,6.635920312670509,-1.9103384017944336,bc_coef 1.0
SAC,sac_b,45000,0.9790744781494141,-25.314214287765985,6.632720583845847,-2.4285120964050293,bc_coef 1.0
SAC,sac_b,46000,0.9898456335067749,-11.523447690496015,6.585505518876969,-2.2216715812683105,bc_coef 1.0
SAC,sac_b,47000,0.9774327874183655,11.288240360689793,6.594173983430236,-2.416949987411499,bc_coef 1.0
SAC,sac_b,48000,0.9381382465362549,18.699397434267603,6.590618960917843,-2.212103843688965,bc_coef 1.0
SAC,sac_b,49000,0.9739553928375244,5.1513034448886,6.280080146640892,-2.421586036682129,bc_coef 1.0
SAC,sac_b,50000,0.9829409122467041,12.73367979232747,6.101420246731552,-2.516237258911133,bc_coef 1.0
SAC,sac_b,51000,0.9706491231918335,9.058464084971666,6.140940684100989,-2.868844509124756,bc_coef 1.0
SAC,sac_b,52000,0.986141562461853,22.5658721849639,6.186158437164216,-2.201338291168213,bc_coef 1.0
SAC,sac_b,53000,0.9761422872543335,38.222286863701456,6.224273882819438,-2.69408917427063,bc_coef 1.0
SAC,sac_b,54000,0.9645926356315613,62.99019896349087,6.228125600665598,-2.397739887237549,bc_coef 1.0
SAC,sac_b,55000,0.7520507574081421,57.449998657210145,6.133818475311836,-2.4483442306518555,bc_coef 1.0
SAC,sac_b,56000,0.987795889377594,51.9777279897623,6.112343317395473,-2.1472039222717285,bc_coef 1.0
SAC,sac_b,57000,0.9596708416938782,26.21904861326697,6.423238438875186,-1.8763246536254883,bc_coef 1.0
SAC,sac_b,58000,0.9758604764938354,4.2447294856881985,6.449604005178894,-2.492910385131836,bc_coef 1.0
SAC,sac_b,59000,0.9626381397247314,-20.444342652923375,6.410229439366098,-2.6440396308898926,bc_coef 1.0
SAC,sac_b,60000,0.9790148138999939,-19.336496223165135,6.408121151487137,-2.1203370094299316,bc_coef 1.0
SAC,sac_d,1000,nan,-117.9703133247772,23.81159893482553,nan,kien truc Q moi + gamma 0.95
SAC,sac_d,2000,-0.0005184412002563477,-131.7740305541723,29.076989247049436,-3.066866874694824,kien truc Q moi + gamma 0.95
SAC,sac_d,3000,0.534287691116333,-114.36061181364212,10.34673521284018,-2.535794734954834,kien truc Q moi + gamma 0.95
SAC,sac_d,4000,0.06786841154098511,-132.4760818388659,10.501675157430146,-2.6610615253448486,kien truc Q moi + gamma 0.95
