algo,run,env_step,town,terminate_reason,episode_len,episode_reward,mean_abs_lane_offset_road,junction_steps,ghi_chu
PPO,ppo_v4,154624,Town03,off_lane,93,27.338150107472963,0.7350577528849183,37,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,154624,Town03,collision,304,-9.63614504262506,0.668080345236553,90,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,154624,Town03,off_lane,118,38.73183942510575,0.7075365031983102,33,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,154624,Town03,off_lane,440,291.5736526276737,0.2823606833030406,133,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,154624,Town03,off_lane,61,3.009408693163169,1.027018752473578,24,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,155648,Town04,time_limit,500,365.7155865078074,0.22235496991059425,176,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,155648,Town04,collision,295,117.07112076369022,0.21192132542574413,80,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,156672,Town04,time_limit,500,367.9593074133482,0.12309173980547666,111,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,156672,Town04,collision,168,4.841526844725877,0.3342119179690109,33,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,156672,Town04,time_limit,500,362.7206220373081,0.228306640989116,141,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,157696,Town04,time_limit,500,380.0676163612742,0.14784695326419703,64,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,157696,Town04,time_limit,500,387.17760048672466,0.14308433801693726,180,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,158720,Town04,time_limit,500,300.14165736456357,0.33396438880635815,25,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,158720,Town04,time_limit,500,374.0747037042934,0.20741414200995387,143,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,158720,Town04,collision,96,-20.39547377205657,0.2779465912797684,25,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,159744,Town04,time_limit,500,374.33768716990227,0.15735186898711953,84,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,159744,Town04,time_limit,500,45.30539924309816,0.5309907926671649,168,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,159744,Town04,collision,83,-39.255465286810534,0.3180895946526083,12,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,160768,Town04,collision,160,36.701897024006286,0.1745270265356819,40,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,160768,Town04,off_lane,409,259.35567131356026,0.2669524110970348,117,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,160768,Town04,time_limit,500,372.3875232402317,0.17302883062566357,32,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,161792,Town04,collision,82,-27.180277377532676,0.2913424886375632,69,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,161792,Town04,time_limit,500,364.64050803726894,0.23850802261176104,89,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,162816,Town04,time_limit,500,372.6741515222949,0.21373627796329647,117,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,162816,Town04,time_limit,500,379.3861813921307,0.18014038337558178,139,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,163840,Town04,time_limit,500,385.9573832832498,0.18994898060175008,95,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,163840,Town04,collision,148,-12.99738897563816,0.5783481251451918,33,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,163840,Town04,time_limit,500,371.3193554740989,0.17823908646671655,133,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,164864,Town04,time_limit,500,359.7170810456614,0.21302237712432623,101,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,164864,Town04,collision,107,-13.20557507423377,0.24575958857649685,21,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,164864,Town01,time_limit,500,399.3648193152262,0.1671537151421213,24,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,165888,Town01,time_limit,500,377.051319589355,0.19929322899608085,27,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,165888,Town01,time_limit,500,380.3007108393009,0.20504490964199157,69,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,166912,Town01,time_limit,500,378.87010477002235,0.25100426569315093,63,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,166912,Town01,collision,45,-56.709479271592635,0.35178031126641085,8,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,166912,Town01,time_limit,500,359.8958837968798,0.16798491375390723,37,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,167936,Town01,time_limit,500,381.9127588652752,0.2302927940021647,76,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,167936,Town01,collision,110,4.84701899770063,0.15125224513638,19,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,167936,Town01,time_limit,500,364.2084945373523,0.2736172580665365,43,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,168960,Town01,time_limit,500,395.85633559386514,0.20550730058748778,48,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,168960,Town01,time_limit,500,370.13651535480494,0.2516490848470791,74,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,168960,Town01,collision,186,-71.10571094290003,0.0767206392242641,11,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,169984,Town01,time_limit,500,384.95415601490663,0.19760828581968926,40,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,169984,Town01,time_limit,500,373.5604619010564,0.2535066992684476,82,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,171008,Town01,time_limit,500,383.1130538316828,0.24296730610659473,79,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,171008,Town01,time_limit,500,375.94918927891104,0.23949873569661792,50,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,172032,Town01,time_limit,500,382.670169955851,0.22674981939110983,37,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,172032,Town01,time_limit,500,344.50411708507323,0.28348319160353713,50,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,173056,Town01,time_limit,500,367.8335983544714,0.2536985640204625,31,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,173056,Town01,time_limit,500,377.5330750918404,0.24645715588324782,62,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,174080,Town01,time_limit,500,375.2408898130234,0.23967849191918988,49,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,174080,Town01,time_limit,500,392.83726300957585,0.17670822558711885,30,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,175104,Town01,time_limit,500,386.2310183770434,0.20016173049568217,41,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,175104,Town01,time_limit,500,382.1131896610586,0.21661083895798033,36,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,176128,Town01,time_limit,500,385.573400395735,0.21564451326325124,58,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,176128,Town02,time_limit,500,364.6025039368417,0.2230522700600132,44,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,177152,Town02,time_limit,500,360.54300302051536,0.25240105062309365,49,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,177152,Town02,time_limit,500,357.9863701824061,0.2616390101565423,52,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,178176,Town02,time_limit,500,358.16790011972387,0.253408813838388,41,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,178176,Town02,time_limit,500,359.370043805441,0.2563638470842525,36,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,179200,Town02,time_limit,500,377.0185000232052,0.22482852190799937,42,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,179200,Town02,time_limit,500,365.2347605926764,0.22721615840300496,58,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,180224,Town02,time_limit,500,384.5196012854469,0.20929805778629929,55,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,180224,Town02,collision,377,178.3955495978335,0.30920895470672866,54,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,181248,Town02,time_limit,500,372.2644215027367,0.21071354825218772,38,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,181248,Town02,time_limit,500,288.1355240913178,0.2833222141968768,52,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,182272,Town02,time_limit,500,358.73114673164383,0.29356315363342045,68,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,182272,Town02,time_limit,500,351.56648680213425,0.26136236838975535,49,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,183296,Town02,time_limit,500,373.716289864888,0.24197758852222312,52,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,183296,Town02,time_limit,500,383.3153121441834,0.20545655028077317,48,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,184320,Town02,time_limit,500,375.65071356554273,0.21365058545794238,42,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,184320,Town02,time_limit,500,383.17341738670945,0.19531856647993814,38,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,184320,Town02,time_limit,500,353.3267764918145,0.25906826846025993,58,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,185344,Town02,time_limit,500,165.15420101572636,0.5951605931439535,31,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,185344,Town02,time_limit,500,385.5818345218018,0.17463094538443102,41,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,186368,Town02,time_limit,500,364.2982627588887,0.21841173750501525,63,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,186368,Town02,time_limit,500,381.1712960289976,0.19260659901152533,42,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,187392,Town02,collision,114,-32.99816872817509,0.2372569661575726,25,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,187392,Town02,time_limit,500,379.5198978530257,0.22680522203812817,50,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,188416,Town02,time_limit,500,383.6751650362886,0.2130773136891627,50,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,188416,Town03,off_lane,256,65.27843692591006,0.44592546729394916,39,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,188416,Town03,off_lane,130,32.26512380981772,0.5401635989880387,37,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,188416,Town03,time_limit,500,260.5582239240955,0.2772289961124325,171,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,188416,Town03,off_lane,59,0.7783206974596477,1.2648567540242919,27,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,189440,Town03,off_lane,67,9.5369793119375,2.049060988125438,52,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,189440,Town03,off_lane,73,5.468585486738186,1.0257074514017006,31,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,189440,Town03,off_lane,393,264.42607482965184,0.29748762735069273,89,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,189440,Town03,off_lane,436,310.7231786526533,0.24401236154206085,114,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,190464,Town03,off_lane,421,121.96496581543063,0.47810199099863754,98,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,190464,Town03,off_lane,74,8.66982139488424,0.7822387183729448,21,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,190464,Town03,off_lane,59,7.052253293416511,1.4361642392820182,40,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,190464,Town03,off_lane,303,128.55448647544807,0.400998477512514,91,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,190464,Town03,off_lane,221,118.23010541724652,0.3992010088648968,100,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,191488,Town03,off_lane,101,7.152389674761058,1.1769260692273926,54,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,191488,Town03,off_lane,374,163.96484754430966,0.36920954297088526,100,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,191488,Town03,off_lane,377,233.49980696289913,0.3189119502557621,69,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,191488,Town03,off_lane,121,29.58762629933483,1.465926435793563,87,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,192512,Town03,collision,304,-30.989027490881867,0.1262311534614924,239,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,192512,Town03,collision,109,0.1404120869638774,0.1414966676573059,50,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,192512,Town03,off_lane,66,9.035415634110791,0.8641361309147747,16,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,192512,Town03,collision,112,-8.190920166383151,0.27112323106704456,48,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,192512,Town03,collision,136,-4.212509755813471,0.21601387236580455,28,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,192512,Town03,collision,205,65.38141792648561,0.20226449063706795,31,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,193536,Town03,time_limit,500,154.81786460173058,0.2779671444058601,132,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,193536,Town03,off_lane,295,104.52787484247177,0.48935893422334453,99,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,193536,Town04,collision,339,130.1891245406082,0.44425726753809364,119,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,194560,Town04,off_lane,133,51.416855466717216,0.4898709453760183,0,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,194560,Town04,collision,456,246.2736818595098,0.24672088399037875,110,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,194560,Town04,time_limit,500,279.05817877245073,0.17882768750767702,198,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,195584,Town04,time_limit,500,366.8892336213028,0.2575367669017851,162,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,195584,Town04,collision,241,53.32255701385793,0.4467039340449126,69,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,196608,Town04,collision,485,202.90699594425405,0.39787682617346215,102,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,196608,Town04,off_lane,181,91.42746680805229,0.40267033697449317,45,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,196608,Town04,time_limit,500,270.16879560988025,0.2581353612001072,142,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,197632,Town04,collision,232,90.39249350182791,0.18444121289275076,73,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,197632,Town04,collision,311,154.47033402041217,0.23164903064896036,120,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,197632,Town04,off_lane,294,184.1952772602916,0.35266592954365483,101,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,198656,Town04,time_limit,500,369.09708781815874,0.20175732640114077,148,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,198656,Town04,time_limit,500,400.43908381126073,0.126651121167376,74,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v5,199680,Town01,time_limit,500,376.962683009839,0.2437693020139645,48,them junction_off_lane_factor
PPO,ppo_v5,199680,Town01,collision,210,80.50175691526414,0.2090970711108667,36,them junction_off_lane_factor
PPO,ppo_v5,200704,Town01,time_limit,500,402.4161308021195,0.1712856943360499,40,them junction_off_lane_factor
PPO,ppo_v5,200704,Town01,time_limit,500,389.7324627682798,0.18869854484133267,43,them junction_off_lane_factor
PPO,ppo_v5,201728,Town01,time_limit,500,392.1336339460696,0.1884091118309999,45,them junction_off_lane_factor
PPO,ppo_v5,201728,Town01,time_limit,500,394.90752709405143,0.19150703069545832,78,them junction_off_lane_factor
PPO,ppo_v5,202752,Town01,time_limit,500,288.3907359160962,0.19686102463464503,85,them junction_off_lane_factor
PPO,ppo_v5,202752,Town01,time_limit,500,397.8876484326507,0.17603691615353542,39,them junction_off_lane_factor
PPO,ppo_v5,203776,Town01,time_limit,500,391.6793524287998,0.18384957472168006,42,them junction_off_lane_factor
PPO,ppo_v5,203776,Town01,time_limit,500,391.57394967136224,0.1815402525945228,36,them junction_off_lane_factor
PPO,ppo_v5,204800,Town01,time_limit,500,381.7509519045395,0.2177315535979471,38,them junction_off_lane_factor
PPO,ppo_v5,204800,Town01,time_limit,500,388.56014868302805,0.21161519546964963,47,them junction_off_lane_factor
PPO,ppo_v5,205824,Town01,time_limit,500,400.43989174596385,0.1601658966543341,39,them junction_off_lane_factor
PPO,ppo_v5,205824,Town01,time_limit,500,382.54855547004223,0.22905281577675923,42,them junction_off_lane_factor
PPO,ppo_v5,206848,Town01,time_limit,500,388.18841996784164,0.17929142747345497,23,them junction_off_lane_factor
PPO,ppo_v5,206848,Town01,time_limit,500,386.8315985868532,0.20006756387011165,29,them junction_off_lane_factor
PPO,ppo_v5,207872,Town01,time_limit,500,391.6721532427442,0.2078039190468703,69,them junction_off_lane_factor
PPO,ppo_v5,207872,Town01,time_limit,500,388.9460752576851,0.20569181660625163,68,them junction_off_lane_factor
PPO,ppo_v5,207872,Town01,time_limit,500,383.9741238527026,0.19425142245555502,31,them junction_off_lane_factor
PPO,ppo_v5,208896,Town01,time_limit,500,396.9033508587583,0.19401406208614916,74,them junction_off_lane_factor
PPO,ppo_v5,208896,Town01,time_limit,500,399.45717858436745,0.17218995053602018,51,them junction_off_lane_factor
PPO,ppo_v5,209920,Town01,time_limit,500,393.53642966730445,0.18457195704403842,61,them junction_off_lane_factor
PPO,ppo_v5,209920,Town01,time_limit,500,397.95106901033984,0.1721798982747028,33,them junction_off_lane_factor
PPO,ppo_v5,210944,Town01,collision,331,172.29322681288184,0.24388621155576512,68,them junction_off_lane_factor
PPO,ppo_v5,210944,Town01,collision,54,-42.592086149144734,0.12783627573785708,13,them junction_off_lane_factor
PPO,ppo_v5,210944,Town02,collision,34,-59.09875046755772,0.11039856893226342,8,them junction_off_lane_factor
PPO,ppo_v5,210944,Town02,collision,71,-31.27785582005906,0.21602770755642348,15,them junction_off_lane_factor
PPO,ppo_v5,210944,Town02,time_limit,500,390.5292263484711,0.19617320268513258,44,them junction_off_lane_factor
PPO,ppo_v5,211968,Town02,time_limit,500,380.2694652698524,0.2198782124545408,38,them junction_off_lane_factor
PPO,ppo_v5,211968,Town02,time_limit,500,369.78010038113507,0.23558508044992174,46,them junction_off_lane_factor
PPO,ppo_v5,212992,Town02,time_limit,500,385.7727919254142,0.20026255225091671,40,them junction_off_lane_factor
PPO,ppo_v5,212992,Town02,time_limit,500,384.337681087537,0.20785407850986554,52,them junction_off_lane_factor
PPO,ppo_v5,214016,Town02,time_limit,500,383.6367602904416,0.2145935632639296,43,them junction_off_lane_factor
PPO,ppo_v5,214016,Town02,time_limit,500,351.7922453895189,0.25591829848315745,45,them junction_off_lane_factor
PPO,ppo_v5,215040,Town02,time_limit,500,385.114001758692,0.20835930272857656,41,them junction_off_lane_factor
PPO,ppo_v5,215040,Town02,time_limit,500,374.53624501114217,0.20978027188191892,58,them junction_off_lane_factor
PPO,ppo_v5,216064,Town02,time_limit,500,374.4595645213043,0.22598676259434042,50,them junction_off_lane_factor
PPO,ppo_v5,216064,Town02,time_limit,500,357.35281577742467,0.24713495290858825,68,them junction_off_lane_factor
PPO,ppo_v5,217088,Town02,time_limit,500,392.6843519370388,0.18833571235775592,40,them junction_off_lane_factor
PPO,ppo_v5,217088,Town02,time_limit,500,387.5418629111044,0.19274825858388195,52,them junction_off_lane_factor
PPO,ppo_v5,218112,Town02,time_limit,500,366.56796382030416,0.23276755531451915,60,them junction_off_lane_factor
PPO,ppo_v5,218112,Town02,time_limit,500,387.5111845739857,0.18515684476579286,38,them junction_off_lane_factor
PPO,ppo_v5,219136,Town02,time_limit,500,386.2680381703006,0.19892737562366072,45,them junction_off_lane_factor
PPO,ppo_v5,219136,Town02,time_limit,500,378.74416769260876,0.1985119204668064,37,them junction_off_lane_factor
PPO,ppo_v5,220160,Town02,time_limit,500,151.57642458909504,0.5161702082688083,37,them junction_off_lane_factor
PPO,ppo_v5,220160,Town02,collision,87,-19.320359156173865,0.240057417606353,17,them junction_off_lane_factor
PPO,ppo_v5,220160,Town02,time_limit,500,391.41786922214743,0.1898568999345472,54,them junction_off_lane_factor
PPO,ppo_v5,221184,Town02,time_limit,500,378.1819883743558,0.2239328465613523,43,them junction_off_lane_factor
PPO,ppo_v5,221184,Town02,time_limit,500,392.7411117735378,0.18170268425011749,53,them junction_off_lane_factor
PPO,ppo_v5,222208,Town02,time_limit,500,393.4277672275494,0.1853034877683045,51,them junction_off_lane_factor
PPO,ppo_v5,222208,Town03,off_lane,382,155.84506765924613,0.3241212912096318,93,them junction_off_lane_factor
PPO,ppo_v5,223232,Town03,off_lane,432,-68.81865544413091,0.48190601345340606,49,them junction_off_lane_factor
PPO,ppo_v5,223232,Town03,off_lane,77,15.97209986304269,1.6077539423057488,51,them junction_off_lane_factor
PPO,ppo_v5,223232,Town03,off_lane,213,112.86093800198871,0.3678502415940948,41,them junction_off_lane_factor
PPO,ppo_v5,223232,Town03,collision,95,-6.310773854197706,0.14522046338710598,59,them junction_off_lane_factor
PPO,ppo_v5,223232,Town03,off_lane,290,198.32864201904178,0.1857953534061108,144,them junction_off_lane_factor
PPO,ppo_v5,224256,Town03,off_lane,384,168.95661758989135,0.3592592742086492,129,them junction_off_lane_factor
PPO,ppo_v5,224256,Town03,off_lane,284,173.06576409063274,0.30331782156909476,54,them junction_off_lane_factor
PPO,ppo_v5,224256,Town03,off_lane,101,39.34849552938227,0.6106224561635307,35,them junction_off_lane_factor
PPO,ppo_v5,224256,Town03,off_lane,62,-9.474753069253103,0.7906143308031199,0,them junction_off_lane_factor
PPO,ppo_v5,224256,Town03,off_lane,260,164.30620600002248,0.36267927272852923,77,them junction_off_lane_factor
PPO,ppo_v5,224256,Town03,off_lane,69,13.509121507744744,0.9051080883611747,25,them junction_off_lane_factor
PPO,ppo_v5,224256,Town03,collision,145,27.14415925025881,0.27765056184182846,80,them junction_off_lane_factor
PPO,ppo_v5,225280,Town03,off_lane,327,156.93188693254993,0.2887717315634797,93,them junction_off_lane_factor
PPO,ppo_v5,225280,Town03,off_lane,252,-4.411263734646745,0.31518860314013547,23,them junction_off_lane_factor
PPO,ppo_v5,225280,Town03,collision,187,56.49352020699216,0.26555485629395287,90,them junction_off_lane_factor
PPO,ppo_v5,226304,Town03,time_limit,500,370.80136185201445,0.16575248682100155,149,them junction_off_lane_factor
PPO,ppo_v5,226304,Town03,off_lane,271,165.18112629252713,0.32009457499445054,45,them junction_off_lane_factor
PPO,ppo_v5,226304,Town03,off_lane,135,45.7920560279586,0.39276844678639855,33,them junction_off_lane_factor
PPO,ppo_v5,226304,Town03,off_lane,243,105.62705824625938,0.40127587362068967,90,them junction_off_lane_factor
PPO,ppo_v5,227328,Town03,collision,246,119.16270730254317,0.09661268804577294,60,them junction_off_lane_factor
PPO,ppo_v5,227328,Town03,collision,236,107.02096686769625,0.12585289304591876,56,them junction_off_lane_factor
PPO,ppo_v5,227328,Town03,off_lane,54,4.4626868405799245,0.8934955623545203,16,them junction_off_lane_factor
PPO,ppo_v5,227328,Town03,time_limit,500,237.56383264822193,0.1300560245227239,130,them junction_off_lane_factor
PPO,ppo_v5,227328,Town03,off_lane,104,32.873087135060885,0.5784370065553741,33,them junction_off_lane_factor
PPO,ppo_v5,228352,Town04,time_limit,500,352.25846591774047,0.1940965999425554,43,them junction_off_lane_factor
PPO,ppo_v5,228352,Town04,collision,422,156.11949879300084,0.30180231056120865,147,them junction_off_lane_factor
PPO,ppo_v5,229376,Town04,time_limit,500,364.4974801142028,0.18995710681407357,91,them junction_off_lane_factor
PPO,ppo_v5,229376,Town04,collision,109,-0.41433584120532885,0.17304152906996645,21,them junction_off_lane_factor
PPO,ppo_v5,229376,Town04,time_limit,500,387.49282643506695,0.1527994107754583,101,them junction_off_lane_factor
PPO,ppo_v5,230400,Town04,collision,121,-3.8174506704810938,0.22025076492075868,21,them junction_off_lane_factor
PPO,ppo_v5,230400,Town04,time_limit,500,359.74694214436494,0.19148783922211587,153,them junction_off_lane_factor
PPO,ppo_v5,231424,Town04,time_limit,500,345.90987500441906,0.28500599245764696,143,them junction_off_lane_factor
PPO,ppo_v5,231424,Town04,time_limit,500,367.64134503725643,0.19278324618813306,81,them junction_off_lane_factor
PPO,ppo_v5,232448,Town04,time_limit,500,379.7863662225439,0.10858541583218305,0,them junction_off_lane_factor
PPO,ppo_v5,232448,Town04,time_limit,500,356.5323298198513,0.16696850830391338,65,them junction_off_lane_factor
PPO,ppo_v5,232448,Town04,time_limit,500,374.2615867228739,0.20874116496838568,151,them junction_off_lane_factor
PPO,ppo_v5,233472,Town04,time_limit,500,377.4808923139494,0.2057340912767324,118,them junction_off_lane_factor
PPO,ppo_v5,233472,Town04,collision,51,-46.4758978260361,0.1172573339741228,26,them junction_off_lane_factor
PPO,ppo_v5,234496,Town04,time_limit,500,380.1315322763911,0.19185674462570695,81,them junction_off_lane_factor
PPO,ppo_v5,234496,Town04,time_limit,500,240.10201408618025,0.4493780007788931,49,them junction_off_lane_factor
PPO,ppo_v5,234496,Town04,time_limit,500,259.30973786197455,0.2699481677508204,104,them junction_off_lane_factor
PPO,ppo_v5,235520,Town04,time_limit,500,381.1861320672869,0.14913730332031952,156,them junction_off_lane_factor
PPO,ppo_v5,235520,Town04,time_limit,500,337.18121983797835,0.25365915578387643,48,them junction_off_lane_factor
PPO,ppo_v5,236544,Town04,time_limit,500,366.08982372376,0.11643326757375334,47,them junction_off_lane_factor
